Ano,Mês,Dia,Data,Tema,Ação,Tipo,Explicação,Situação,Classificação,Link,,
2020,Fevereiro,12,06/08/2020,Marinho,"Aprova a criação do Comitê Executivo ""PPG-Mar""e suas competências, designa os órgãos para comporem o Comitê Executivo ""PPG-Mar"", e delega competência ao Secretário da CIRM para nomear os representantes dos membros do Comitê Executivo ""PPG-Mar""",Resolução,"RESOLUÇÃO nº 9, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados.",Recuo,,,
2020,Fevereiro,13,06/08/2020,Pesca,"Aprova a criação do Comitê Executivo ""AQUIPESCA e suas competências, designa os órgãos para comporem o Comitê Executivo ""AQUIPESCA"", e delega competência ao Secretário da CIRM para nomear os representantes dos membros do Comitê Executivo ""AQUIPESCA""",Resolução,"RESOLUÇÃO nº 4, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados.",Recuo,,,
2020,Março,10,06/08/2020,Ciência,"Designar, para compor o Conselho Técnico-Científico - CTC do Instituto Nacional de Pesquisas da Amazônia -INPA, para um mandato de dois anos",Portaria,"Portaria nº 3.053, de 5 de AGOSTO de 2020","Compõe o grupo técnico referente ao INPA, por indicação do Ministro da pasta.",Neutro,,,
2020,Março,5,06/08/2020,Ciência,"Designar, para compor o Conselho Técnico-Científico - CTC do Instituto Nacional da Mata Atlântica - INMA, para um mandato de 3 (três) anos",Portaria,"Portaria nº 3.055, de 6 de AGOSTO de 2020","Compõe o grupo técnico referente ao Instituto da Mata Atlântica, por indicação do Ministro da pasta.",Neutro,,,
2020,Março,5,06/08/2020,Meio Ambiente,Aprova o 2º Plano de Dados Abertos do Ministério do Meio Ambiente.,Portaria,"Portaria nº 349, de 5 de AGOSTO de 2020","O Plano de dados tem como objetivo garantir transparência, eficiência e publicidade das informações do MMA",Neutro,,,
2020,Março,30,05/08/2020,Agricultura,Estabelece o modelo de Gestão do Plano de Ação Para o Nordeste - AgroNordeste.,Portaria,"Portaria nº 236, de 30 de JULHO de 2020","Agronordeste - estabelece o modelo de gestão do Plano de Ação para o Nordeste que inclui ações de regularização fundiária e ambiental, inovação na produção agrícola e inserção da agricultura familiar no mercado de venda.",Regulação,,,
2020,Março,9,05/08/2020,Biodiversidade,"Aprova o Plano de Ação para Prevenção, Monitoramento, Manejo e Controle de Espécies Exóticas Invasoras Vegetais nos Parques Nacionais da Serra Geral e Aparados da Serra, PNAS-PNSG e Zona de Amortecimento.",Portaria,"Portaria nº 793, de 28 de JULHO de 2020","Aprovado o plano de de ação Prevenção, Monitoramento, Manejo e Controle de Espécies Exóticas Invasoras Vegetais nos Parques Nacionais da Serra Geral e Aparados da Serra.",Regulação,,,
,,,05/08/2020,Florestas,"Aprova o Plano de Ação para Prevenção, Monitoramento, Manejo e Controle de Espécies Exóticas Invasoras Vegetais nos Parques Nacionais da Serra Geral e Aparados da Serra, PNAS-PNSG e Zona de Amortecimento, estabelecendo seu objetivo geral, objetivos específicos, prazo de execução e formas de implementação, supervisão e revisão. Processo SEI n. º 02127.001121/2018-13.",Portaria,"Portaria nº 793, de 28 de JULHO de 2020","Aprovar o Plano de Ação para Prevenção, Monitoramento, Manejo e Controle de Espécies Exóticas Invasoras Vegetais nos Parques Nacionais da Serra Geral e Aparados da Serra, PNAS-PNSG e Zona de Amortecimento - Plano de Ação Espécies Exóticas Invasoras (EEIs) Vegetais PNAS-PNSG. O Plano de Ação Espécies Exóticas Invasoras Vegetais PNAS-PNSG é um plano específico que segue diretrizes do Plano de Manejo das duas unidades de conservação.",Regulação,,,
,,,05/08/2020,Meio Ambiente,"Cria o Comitê de Análise de Projetos - COAP, previsto na Instrução Normativa nº 18 de 3 de dezembro de 2018.",Portaria,"Portaria nº 811, de 30 de JULHO de 2020",O comitê foi criado em dezembro de 2018 e esta Portaria define seu modo de funcionamento.,Neutro,,,
,,,04/08/2020,Mineração,"Opina pela criação e qualificação da Política de Apoio ao Licenciamento Ambiental de Projetos de Investimentos para a Produção de Minerais Estratégicos - ""Pró-Minerais Estratégicos"", no âmbito do Programa de Parcerias de Investimentos - PPI",Resolução,"RESOLUÇÃO CPPI nº 126, de 10 de JUNHO de 2020","Recomenda a criação da Política de Apoio ao Licenciamento Ambiental de Projetos de Investimentos para a Produção de Minerais Estratégicos com a finalidade de articular ações entre órgãos públicos no sentido de priorizar os esforços governamentais para a implantação de projetos de produção de minerais estratégicos, opina também sobre a criação de um comitê interministerial (CTAPME) que define, para fins de apoio ao licenciamento ambiental, os projetos minerários considerados relevantes. O CTAPME, conforme art. 2o da norma, será composto por representantes do (i) Ministério de Minas e Energia, que o coordenará; (ii) Gabinete de Segurança Institucional da Presidência da República; (iii) Ministério da Ciência, Tecnologia e Inovações; (iv) Secretaria Especial de Assuntos Estratégicos da Presidência da República; e (v) Secretaria Especial do Programa de Parceria de Investimentos - SPPI, do Ministério da Economia. Causa estranheza não haver qualquer representação da área ambiental no CTAPME, pois ele se constitui dentro de um colegiado que opinará sobre licenciamentos ambientais minerários e que, para essa opinião, analisarão informações estritamente ambientais, conforme consta no Anexo da norma. No que tange a política pública a qual se relaciona, a Resolução CPPI 126/2020 retrocede, pois solicita informações ao empreendedor sobre as quais, na sua maioria, nenhum dos membros do CTAPME possui competência para analisar;  institui sistema de votação extremamente simplificado e que não denota a excepcionalidade dos empreendimentos ditos “estratégicos” sob a sua análise; e não estabelece quais seriam as informações impeditivas à análise do empreendimento.",Desregulação,,,
,,,03/08/2020,Florestas,"Aprova o Regimento Interno da Comissão Executiva para Controle do Desmatamento Ilegal e Recuperação da Vegetação Nativa - CONAVEG,",Portaria,"Portaria nº 341,DE 30 de JULHO de 2020","Define o regimento da CONAVEG que tem como finalidade a formulação de políticas de redução do desmatamento ilegal e promoção da recuperação da vegetação nativa, Como já estava previsto no decreto de novembro, todos os seus sete integrantes serão representantes do governo federal. Não haverá ninguém externo ao governo. ",Regulação,,,
,,,03/08/2020,Pesca,"Cria o Comitê Executivo ""AQUIPESCA"", subordinado à Subcomissão para o Plano Setorial para os Recursos do Mar e designa sua composição",Portaria,"Portaria nº 229/MB, de 30 de JULHO de 2020","Cria o ""AQUIPESCA"", subordinado à Subcomissão para o Plano Setorial para os Recursos do Mar (PSRM), com a finalidade de executar as tarefas necessárias ao cumprimento das metas e ao alcance do objetivo estabelecido para a Ação ""Aquicultura e Pesca - AQUIPESCA""",Regulação,,,
,,,03/08/2020,Antártica,"Designa a composição do Grupo de Assessoramento, do Grupo de Operações e do Grupo de Avaliação Ambiental, no âmbito da Subcomissão para o Programa Antártico Brasileiro",Portaria,"Portaria nº 240/MB, de 30 de JULHO de 2020","Designa os órgãos para comporem o Grupo de Assessoramento (GA), no âmbito da Subcomissão para o Programa Antártico Brasileiro (PROANTAR), designar os seguintes órgãos para comporem o Grupo de Operações (GO),designar os seguintes órgãos para comporem o Grupo de Avaliação Ambiental (GAAm). Os coordenadores dos referidos Grupos poderão convidar representantes de outros órgãos e entidades públicas e privadas, especialistas ou personalidades de reconhecido valor profissional, para participarem das respectivas reuniões, como colaboradores e sem direito a voto. Recua em relação ao Decreto nº 9.759, de 11 de abril de 2019 que eliminou os colegiados instituídos por Portaria ou decreto, ao recriar o comitê. Retoma a configuração original porém reativa a governança após 14 meses de paralisia.",Recuo,,,
,,,03/08/2020,Antártica,"Cria o Grupo Técnico ""POLANTAR"", no âmbito da Subcomissão para o Programa Antártico Brasileiro e designa sua composição.",Portaria,"Portaria nº 241/MB, de 30 de JULHO de 2020","Cria o Grupo Técnico ""POLANTAR"", no âmbito da Subcomissão para o Programa Antártico Brasileiro, com a finalidade de identificar oportunidades/necessidades de aperfeiçoamento da referida Política Nacional em vigor e elaborar eventual proposta para sua atualização. Recua em relação ao Decreto nº 9.759, de 11 de abril de 2019 que eliminou os colegiados instituídos por Portaria ou decreto, ao recriar o comitê. Retoma a configuração original porém reativa a governança após 14 meses de paralisia.",Recuo,,,
,,,03/08/2020,Marinho,"Cria o Comitê Executivo ""PROILHAS"", subordinado à Subcomissão para o Plano Setorial para os Recursos do Mar e designa sua composição",Portaria,"Portaria nº 227/MB, de 30 de JULHO de 2020","Cria o comitê e estabelece as competências espeficíficas de : a) implantar e manter estações científicas nas Ilhas Oceânicas brasileiras, gerenciando a execução de correlatos programas continuados e sistemáticos de pesquisas; b) aprovar os projetos de edificações, novas ou em caráter de remodelação ou expansão de suas facilidades, relacionadas ao ""PROILHAS; c) em consonância com os referidos programas, aprovar e priorizar os projetos de pesquisas científicas a serem desenvolvidos nas Ilhas Oceânicas Brasileiras.Aprova também a criação do Subcomitê Executivo ""PROTRINDADE"" e ""PROARQUIPÉLAGO"". Recua em relação ao Decreto nº 9.759, de 11 de abril de 2019 que eliminou os colegiados instituídos por Portaria ou decreto, ao recriar o comitê. Retoma a configuração original porém reativa a governança após 14 meses de paralisia.",Recuo,,,
,,,03/08/2020,Marinho,"Cria o Comitê Executivo ""REVIMAR"", subordinado à Subcomissão para o Plano Setorial para os Recursos do Mar e designa sua composição.",Portaria,"Portaria nº 228/MB, de 30 de JULHO de 2020","Cria e designa competências e orgãos para compor o comitê de acordo com as novas diretrizes do DECRETO nº 9.759, de 11 de ABRIL de 2019. Recua em relação ao Decreto nº 9.759, de 11 de abril de 2019 que eliminou os colegiados instituídos por Portaria ou decreto, ao recriar o comitê. Retoma a configuração original porém reativa a governança após 14 meses de paralisia.",Recuo,,,
2020,Fevereiro,18,03/08/2020,Marinho,"Cria o Comitê Executivo ""BIOTECMARINHA"", subordinado à Subcomissão para o Plano Setorial para os Recursos do Mar e designa sua composição",Portaria,"Portaria nº 230/MB, de 30 de JULHO de 2020","Cria e designa competências e orgãos para compor o comitê de acordo com as novas diretrizes do DECRETO nº 9.759, de 11 de ABRIL de 2019. Recua em relação ao Decreto nº 9.759, de 11 de abril de 2019 que eliminou os colegiados instituídos por Portaria ou decreto, ao recriar o comitê. Retoma a configuração original porém reativa a governança após 14 meses de paralisia.",Recuo,,,
2020,Março,13,03/08/2020,Marinho,"Cria o Comitê Executivo ""REMPLAC"", subordinado à Subcomissão para o Plano Setorial para os Recursos do Mar e designa sua composição",Portaria,"Portaria nº 231/MB, de 30 de JULHO de 2020","Cria e designa competências e orgãos para compor o comitê de acordo com as novas diretrizes do DECRETO nº 9.759, de 11 de ABRIL de 2019. Recua em relação ao Decreto nº 9.759, de 11 de abril de 2019 que eliminou os colegiados instituídos por Portaria ou decreto, ao recriar o comitê. Retoma a configuração original porém reativa a governança após 14 meses de paralisia.",Recuo,,,
,,,03/08/2020,Marinho,"Cria o Comitê Executivo ""PROAREA"", subordinado à Subcomissão para o Plano Setorial para os Recursos do Mar e designa sua composição",Portaria,"Portaria nº 232/MB, de 30 de JULHO de 2020","Cria o Comitê Executivo ""PROAREA"", subordinado à Subcomissão para o Plano Setorial para os Recursos do Mar (PSRM), com a finalidade de executar as tarefas necessárias ao cumprimento das metas e ao alcance do objetivo estabelecido para a Ação ""Prospecção e Exploração de Recursos Minerais da Área Internacional do Atlântico Sul e Equatorial - PROAREA e designa os orgãos para sua composição. Recua em relação ao Decreto nº 9.759, de 11 de abril de 2019 que eliminou os colegiados instituídos por Portaria ou decreto, ao recriar o comitê. Retoma a configuração original porém reativa a governança após 14 meses de paralisia.",Recuo,,,
2020,Março,5,03/08/2020,Marinho,"Cria o Comitê Executivo ""GOOS-Brasil"", subordinado à Subcomissão para o Plano Setorial para os Recursos do Mar e designa sua composição",Portaria,"Portaria nº 233/MB, de 30 de JULHO de 2020","Cria o comitê com a finalidade de executar as tarefas necessárias ao cumprimento das metas e ao alcance do objetivo estabelecido para a Ação Sistema Brasileiro de Observação dos Oceanos e Estudos do Clima (GOOS-Brasil), define competências e designa orgãos para compor o comitê. Recua em relação ao Decreto nº 9.759, de 11 de abril de 2019 que eliminou os colegiados instituídos por Portaria ou decreto, ao recriar o comitê. Retoma a configuração original porém reativa a governança após 14 meses de paralisia.",Recuo,,,
